2.002000000000000168e-01 5.954187899999999981e-04
2.006004000000000120e-01 8.098594875000000165e-04
2.010016008000000132e-01 6.284149250000000894e-04
2.014036040016000118e-01 8.721299250000000150e-04
2.018064112096032425e-01 8.527775900000000115e-04
2.022100240320224285e-01 9.293735875000000857e-04
2.026144440800864976e-01 9.775905374999999901e-04
2.030196729682466894e-01 9.562502749999999456e-04
2.034257123141831602e-01 9.305227000000000550e-04
2.038325637388115341e-01 9.024367800000000859e-04
2.042402288662891752e-01 8.754773500000000586e-04
2.046487093240217381e-01 8.524615375000000163e-04
2.050580067426697739e-01 8.341791374999999896e-04
2.054681227561551138e-01 8.304804624999999720e-04
2.058790590016674471e-01 8.271153800000000111e-04
2.062908171196707885e-01 8.202823749999998883e-04
2.067033987539101392e-01 8.128335875000000394e-04
2.071168055514179263e-01 8.065404500000000580e-04
2.075310391625207751e-01 8.016784999999999580e-04
2.079461012408458098e-01 7.955657500000000697e-04
2.083619934433275089e-01 7.892385749999999197e-04
2.087787174302141446e-01 7.835914749999999852e-04
2.091962748650745829e-01 7.778342499999999025e-04
2.096146674148047229e-01 7.710891124999999600e-04
2.100338967496343523e-01 7.626672800000000411e-04
2.104539645431336148e-01 7.569181250000000215e-04
2.108748724722198931e-01 7.521376500000000577e-04
2.112966222171643316e-01 7.457002250000000420e-04
2.117192154615986643e-01 7.380958874999999503e-04
2.121426538925218486e-01 7.272352400000000293e-04
2.125669392003068925e-01 7.156911750000000214e-04
2.129920730787074890e-01 7.056077999999999699e-04
2.134180572248648988e-01 6.958965625000000221e-04
2.138448933393146401e-01 6.862881374999999515e-04
2.142725831259932878e-01 6.728895799999999334e-04
2.147011282922452469e-01 6.585635500000000010e-04
2.151305305488297459e-01 6.471167625000000864e-04
2.155607916099274157e-01 6.377719999999999917e-04
2.159919131931472558e-01 6.274046599999999908e-04
2.164238970195335454e-01 6.152264250000000038e-04
2.168567448135726161e-01 6.033301749999999634e-04
2.172904583031997627e-01 5.921828999999999982e-04
2.177250392198061546e-01 5.815069375000000203e-04
2.181604892982457744e-01 5.696847899999999765e-04
2.185968102768422461e-01 5.575503375000000336e-04
2.190340038973959125e-01 5.449835999999999570e-04
2.194720719051907187e-01 5.317324875000000416e-04
2.199110160490010957e-01 5.188494749999999914e-04
2.203508380810991207e-01 5.051604100000000371e-04
2.207915397572613181e-01 4.920440749999999922e-04
2.212331228367758196e-01 4.791394374999999946e-04
2.216755890824493869e-01 4.655816749999999726e-04
2.221189402606142949e-01 4.526836875000000201e-04
2.225631781411355203e-01 4.391401900000000270e-04
2.230083044974177642e-01 4.262063124999999897e-04
2.234543211064126123e-01 4.151679625000000346e-04
2.239012297486254466e-01 4.033040375000000125e-04
2.243490322081226895e-01 3.917125499999999771e-04
2.247977302725389648e-01 3.792503799999999751e-04
2.252473257330840362e-01 3.674713624999999804e-04
2.256978203845501907e-01 3.575347624999999441e-04
2.261492160253192885e-01 3.474883249999999660e-04
2.266015144573699513e-01 3.369296000000000140e-04
2.270547174862846962e-01 3.255570700000000187e-04
2.275088269212572623e-01 3.145813249999999776e-04
2.279638445750997722e-01 3.052181250000000467e-04
2.284197722642499762e-01 2.958508000000000101e-04
2.288766118087784962e-01 2.860503124999999851e-04
2.293343650323960425e-01 2.753507999999999997e-04
2.297930337624608521e-01 2.653717875000000288e-04
2.302526198299857663e-01 2.568015624999999986e-04
2.307131250696457525e-01 2.497607375000000015e-04
2.311745513197850377e-01 2.415586500000000119e-04
2.316369004224245742e-01 2.339610600000000093e-04
2.321001742232694509e-01 2.267473500000000001e-04
2.325643745717159705e-01 2.191551374999999773e-04
2.330295033208594213e-01 2.120798625000000232e-04
2.334955623275011272e-01 2.055678600000000115e-04
2.339625534521561634e-01 1.995282375000000043e-04
2.344304785590604623e-01 1.929009874999999840e-04
2.348993395161785847e-01 1.868044374999999822e-04
2.353691381952109363e-01 1.828568874999999898e-04
2.358398764716013452e-01 1.766287099999999991e-04
2.363115562245445278e-01 1.700724499999999983e-04
2.367841793369936387e-01 1.659575875000000075e-04
2.372577476956675979e-01 1.609879874999999797e-04
2.377322631910589457e-01 1.567056749999999978e-04
2.382077277174410590e-01 1.515575099999999942e-04
2.386841431728759511e-01 1.472353250000000115e-04
2.391615114592217095e-01 1.437748375000000105e-04
2.396398344821401571e-01 1.386456375000000123e-04
2.401191141511044291e-01 1.346390625000000040e-04
2.405993523794066058e-01 1.321285500000000176e-04
2.410805510841654287e-01 1.282409500000000042e-04
2.415627121863337390e-01 1.243981875000000205e-04
2.420458376107064158e-01 1.217896374999999961e-04
2.425299292859278144e-01 1.198144624999999969e-04
2.430149891444997046e-01 1.171630499999999929e-04
2.435010191227887089e-01 1.137897875000000019e-04
2.439880211610342686e-01 1.113272500000000038e-04
2.444759972033563322e-01 1.100248999999999975e-04
2.449649491977630433e-01 1.083011875000000016e-04
2.454548790961585680e-01 1.041030899999999954e-04
2.459457888543508663e-01 1.015735874999999951e-04
2.464376804320595749e-01 1.006007624999999948e-04
2.469305557929236949e-01 9.911190875000000793e-05
2.474244169045095587e-01 9.645097875000000561e-05
2.479192657383185727e-01 9.454665499999999746e-05
2.484151042697951839e-01 9.333967875000000712e-05
2.489119344783347898e-01 9.042420499999999427e-05
2.494097583472914548e-01 8.906645875000001418e-05
2.499085778639860422e-01 8.755804700000000625e-05
2.504083950197140140e-01 8.706575874999999791e-05
2.509092118097534518e-01 8.648814750000000963e-05
2.514110302333729119e-01 8.439999249999999439e-05
2.519138522938396685e-01 8.195008249999999534e-05
2.524176799984273467e-01 8.208811900000000301e-05
2.529225153584241936e-01 8.164857375000001295e-05
2.534283603891410719e-01 8.021335374999999520e-05
2.539352171099192867e-01 7.896933750000000225e-05
2.544430875441391349e-01 7.905296499999999436e-05
2.549519737192273983e-01 7.798673000000000540e-05
2.554618776666658375e-01 7.590481499999999300e-05
2.559728014219991854e-01 7.630223375000000341e-05
2.564847470248432515e-01 7.711166374999999136e-05
2.569977165188929158e-01 7.665200874999998941e-05
2.575117119519306774e-01 7.606042900000000719e-05
2.580267353758345372e-01 7.577161000000000551e-05
2.585427888465862134e-01 7.362436749999999369e-05
2.590598744242793572e-01 7.327054249999999543e-05
2.595779941731279905e-01 7.581589875000000530e-05
2.600971501614742221e-01 7.597835199999999954e-05
2.606173444617971846e-01 7.350269500000000320e-05
2.611385791507207510e-01 7.451216125000000023e-05
2.616608563090221939e-01 7.601360499999998692e-05
2.621841780216402351e-01 7.526272624999999700e-05
2.627085463776834828e-01 7.494332300000000082e-05
2.632339634704388698e-01 7.752585874999999799e-05
2.637604313973797576e-01 7.779921125000000123e-05
2.642879522601745412e-01 7.639031874999999226e-05
2.648165281646948088e-01 7.692822124999998943e-05
2.653461612210242238e-01 7.854307899999999265e-05
2.658768535434662961e-01 7.843085625000000016e-05
2.664086072505532643e-01 7.996990000000000153e-05
2.669414244650543111e-01 8.222692874999999735e-05
2.674753073139844450e-01 8.224940800000000085e-05
2.680102579286124387e-01 8.275594499999999461e-05
2.685462784444696549e-01 8.565825250000000629e-05
2.690833710013585955e-01 8.773176375000000171e-05
2.696215377433612836e-01 8.686936250000001306e-05
2.701607808188479787e-01 8.821352200000000525e-05
2.707011023804857253e-01 9.170004875000000127e-05
2.712425045852466798e-01 9.342281249999999349e-05
2.717849895944172145e-01 9.415280000000000426e-05
2.723285595736060216e-01 9.621282374999999467e-05
2.728732166927532177e-01 9.901202899999999934e-05
2.734189631261387810e-01 1.016758000000000066e-04
2.739658010523910447e-01 1.059785124999999926e-04
2.745137326544958567e-01 1.091020500000000035e-04
2.750627601198047945e-01 1.096085874999999952e-04
2.756128856400444360e-01 1.141543599999999897e-04
2.761641114113245199e-01 1.175253874999999937e-04
2.767164396341471599e-01 1.211818250000000008e-04
2.772698725134154496e-01 1.238396750000000045e-04
2.778244122584422882e-01 1.282098250000000155e-04
2.783800610829592070e-01 1.337304800000000153e-04
2.789368212051250850e-01 1.391034374999999997e-04
2.794946948475353632e-01 1.437322250000000077e-04
2.800536842372304269e-01 1.478100124999999867e-04
2.806137916057048765e-01 1.561862500000000024e-04
2.811750191889162975e-01 1.620467599999999989e-04
2.817373692272941987e-01 1.736121875000000002e-04
2.823008439657487822e-01 1.788173500000000168e-04
2.828654456536803252e-01 1.858968625000000335e-04
2.834311765449876730e-01 1.879889499999999884e-04
2.839980388980776205e-01 2.015202599999999997e-04
2.845660349758737939e-01 2.129558374999999839e-04
2.851351670458255327e-01 2.236449625000000050e-04
2.857054373799171598e-01 2.348017500000000157e-04
2.862768482546770299e-01 2.428138499999999995e-04
2.868494019511863558e-01 2.564246699999999757e-04
2.874231007550887562e-01 2.693078999999999699e-04
2.879979469565989714e-01 2.901701250000000105e-04
2.885739428505121884e-01 3.049672749999999947e-04
2.891510907362132010e-01 3.221403999999999761e-04
2.897293929176856242e-01 3.427912124999999690e-04
2.903088517035209426e-01 3.583669250000000349e-04
2.908894694069280029e-01 3.754876749999999912e-04
2.914712483457418957e-01 4.010366250000000103e-04
2.920541908424333366e-01 4.324561999999999677e-04
2.926382992241182146e-01 4.526062874999999723e-04
2.932235758225664735e-01 4.805766749999999875e-04
2.938100229742116043e-01 5.164430499999999105e-04
2.943976430201600269e-01 5.402272125000000215e-04
2.949864383062003048e-01 5.744367899999999879e-04
2.955764111828127483e-01 6.227868624999999790e-04
2.961675640051783520e-01 6.640257250000000840e-04
2.967598991331887315e-01 6.972467125000000789e-04
2.973534189314551157e-01 7.439668374999999995e-04
2.979481257693180618e-01 8.041476899999999099e-04
2.985440220208566697e-01 8.530967250000000496e-04
2.991411100648984078e-01 9.004772125000000231e-04
2.997393922850282166e-01 9.716122999999999470e-04
3.003388710695982233e-01 1.020396637500000075e-03
3.009395488117374562e-01 1.092781099999999951e-03
3.015414279093609484e-01 1.182595624999999932e-03
3.021445107651796746e-01 1.230749749999999988e-03
3.027487997867099878e-01 1.316175000000000157e-03
3.033542973862833891e-01 1.417408250000000078e-03
3.039610059810559650e-01 1.480683200000000067e-03
3.045689279930180460e-01 1.576233499999999971e-03
3.051780658490040876e-01 1.720202624999999990e-03
3.057884219807021076e-01 1.809678624999999999e-03
3.063999988246635664e-01 1.867051750000000036e-03
3.070127988223129156e-01 2.026342799999999826e-03
3.076268244199575896e-01 2.217814000000000244e-03
3.082420780687974982e-01 2.284828124999999967e-03
3.088585622249351292e-01 2.371910125000000012e-03
3.094762793493849307e-01 2.589618400000000265e-03
3.100952319080837460e-01 2.777922249999999812e-03
3.107154223718998631e-01 2.901455249999999701e-03
3.113368532166437275e-01 2.992782749999999860e-03
3.119595269230769907e-01 3.276478749999999808e-03
3.125834459769231133e-01 3.576229100000000247e-03
3.132086128688770232e-01 3.681464749999999782e-03
3.138350300946147753e-01 3.725925625000000262e-03
3.144627001548039313e-01 4.153039875000000269e-03
3.150916255551135525e-01 4.350031375000000533e-03
3.157218088062238026e-01 4.289965300000000287e-03
3.163532524238362176e-01 4.735614625000000508e-03
3.169859589286838641e-01 4.898078624999999825e-03
3.176199308465412763e-01 4.832902749999999636e-03
3.182551707082343917e-01 5.171786624999999936e-03
3.188916810496508214e-01 5.691352199999999417e-03
3.195294644117501193e-01 5.484231250000000737e-03
3.201685233405736630e-01 5.488658000000000425e-03
3.208088603872547573e-01 6.129744250000000207e-03
3.214504781080292917e-01 6.493047374999999857e-03
3.220933790642453443e-01 6.110907599999999829e-03
3.227375658223737842e-01 6.085251124999999789e-03
3.233830409540185413e-01 6.825008500000000200e-03
3.240298070359265425e-01 7.195801124999999868e-03
3.246778666499984256e-01 6.880117124999999764e-03
3.253272223832984200e-01 6.705325800000000100e-03
3.259778768280650052e-01 7.241872875000000299e-03
3.266298325817211246e-01 7.685364125000000018e-03
3.272830922468845660e-01 7.530440749999999829e-03
3.279376584313783427e-01 7.178991125000000820e-03
3.285935337482410734e-01 7.528245700000000054e-03
3.292507208157375853e-01 8.067477749999999587e-03
3.299092222573690725e-01 8.136093500000000228e-03
3.305690407018838095e-01 7.790448749999999770e-03
3.312301787832875322e-01 7.669153249999999603e-03
