Occ, P_min, P_mid, P_max, R_min, R_mid, R_max 
0.0008,34.6344345378,41.7327690179,50.2859086092,8.36301225335,8.94392139001,9.565181469
0.00026,34.6344345378,41.7327690179,50.2859086092,9.565181469,10.2295953358,10.9401605263
0.00023,34.6344345378,41.7327690179,50.2859086092,10.9401605263,11.7000827904,12.5127905549
0.00045,34.6344345378,41.7327690179,50.2859086092,12.5127905549,13.3819503909,14.3114835558
0.03591,50.2859086092,60.5920159185,73.01036204,0.498221699096,0.53282903056,0.569840246466
0.03181,50.2859086092,60.5920159185,73.01036204,0.569840246466,0.60942232474,0.651753841878
0.02971,50.2859086092,60.5920159185,73.01036204,0.651753841878,0.697025778608,0.745442381504
0.02664,50.2859086092,60.5920159185,73.01036204,0.745442381504,0.797222084457,0.852598494151
0.02295,50.2859086092,60.5920159185,73.01036204,0.852598494151,0.911821443987,0.975158121225
0.02016,50.2859086092,60.5920159185,73.01036204,0.975158121225,1.0428942724,1.11533549251
0.0184,50.2859086092,60.5920159185,73.01036204,1.11533549251,1.19280860369,1.27566312969
0.01629,50.2859086092,60.5920159185,73.01036204,1.27566312969,1.36427287279,1.45903760022
0.01558,50.2859086092,60.5920159185,73.01036204,1.45903760022,1.56038484773,1.6687718484
0.01373,50.2859086092,60.5920159185,73.01036204,1.6687718484,1.78468759555,1.90865504878
0.01178,50.2859086092,60.5920159185,73.01036204,1.90865504878,2.04123349336,2.18302106349
0.0101,50.2859086092,60.5920159185,73.01036204,2.18302106349,2.33465744078,2.49682674022
0.00953,50.2859086092,60.5920159185,73.01036204,2.49682674022,2.6702605966,2.85574146532
0.0086,50.2859086092,60.5920159185,73.01036204,2.85574146532,3.05410615246,3.26624959008
0.00375,50.2859086092,60.5920159185,73.01036204,3.26624959008,3.49312887377,3.7357675806
0.00181,50.2859086092,60.5920159185,73.01036204,3.7357675806,3.99526038705,4.27277800772
0.00142,50.2859086092,60.5920159185,73.01036204,4.27277800772,4.56957247704,4.88698279789
0.0016,50.2859086092,60.5920159185,73.01036204,4.88698279789,5.22644098258,5.58947851344
0.00127,50.2859086092,60.5920159185,73.01036204,5.58947851344,5.9777332522,6.39295682925
0.00114,50.2859086092,60.5920159185,73.01036204,6.39295682925,6.83702254623,7.31193382753
0.00089,50.2859086092,60.5920159185,73.01036204,7.31193382753,7.81983325879,8.36301225335
0.00073,50.2859086092,60.5920159185,73.01036204,8.36301225335,8.94392139001,9.565181469
0.00025,50.2859086092,60.5920159185,73.01036204,9.565181469,10.2295953358,10.9401605263
0.00012,50.2859086092,60.5920159185,73.01036204,10.9401605263,11.7000827904,12.5127905549
0.0008,50.2859086092,60.5920159185,73.01036204,12.5127905549,13.3819503909,14.3114835558
0.03992,73.01036204,87.9738507525,106.004109554,0.498221699096,0.53282903056,0.569840246466
0.03484,73.01036204,87.9738507525,106.004109554,0.569840246466,0.60942232474,0.651753841878
0.03048,73.01036204,87.9738507525,106.004109554,0.651753841878,0.697025778608,0.745442381504
0.02824,73.01036204,87.9738507525,106.004109554,0.745442381504,0.797222084457,0.852598494151
0.02454,73.01036204,87.9738507525,106.004109554,0.852598494151,0.911821443987,0.975158121225
0.02267,73.01036204,87.9738507525,106.004109554,0.975158121225,1.0428942724,1.11533549251
0.02058,73.01036204,87.9738507525,106.004109554,1.11533549251,1.19280860369,1.27566312969
0.01745,73.01036204,87.9738507525,106.004109554,1.27566312969,1.36427287279,1.45903760022
0.01523,73.01036204,87.9738507525,106.004109554,1.45903760022,1.56038484773,1.6687718484
0.01367,73.01036204,87.9738507525,106.004109554,1.6687718484,1.78468759555,1.90865504878
0.01233,73.01036204,87.9738507525,106.004109554,1.90865504878,2.04123349336,2.18302106349
0.01085,73.01036204,87.9738507525,106.004109554,2.18302106349,2.33465744078,2.49682674022
0.00982,73.01036204,87.9738507525,106.004109554,2.49682674022,2.6702605966,2.85574146532
0.00891,73.01036204,87.9738507525,106.004109554,2.85574146532,3.05410615246,3.26624959008
0.0047,73.01036204,87.9738507525,106.004109554,3.26624959008,3.49312887377,3.7357675806
0.00254,73.01036204,87.9738507525,106.004109554,3.7357675806,3.99526038705,4.27277800772
0.0023,73.01036204,87.9738507525,106.004109554,4.27277800772,4.56957247704,4.88698279789
0.00175,73.01036204,87.9738507525,106.004109554,4.88698279789,5.22644098258,5.58947851344
0.00175,73.01036204,87.9738507525,106.004109554,5.58947851344,5.9777332522,6.39295682925
0.00138,73.01036204,87.9738507525,106.004109554,6.39295682925,6.83702254623,7.31193382753
0.00114,73.01036204,87.9738507525,106.004109554,7.31193382753,7.81983325879,8.36301225335
0.00116,73.01036204,87.9738507525,106.004109554,8.36301225335,8.94392139001,9.565181469
0.00047,73.01036204,87.9738507525,106.004109554,9.565181469,10.2295953358,10.9401605263
0.00036,73.01036204,87.9738507525,106.004109554,10.9401605263,11.7000827904,12.5127905549
0.00144,73.01036204,87.9738507525,106.004109554,12.5127905549,13.3819503909,14.3114835558
0.05045,106.004109554,127.729673603,153.907896472,0.498221699096,0.53282903056,0.569840246466
0.04611,106.004109554,127.729673603,153.907896472,0.569840246466,0.60942232474,0.651753841878
0.04122,106.004109554,127.729673603,153.907896472,0.651753841878,0.697025778608,0.745442381504
0.03715,106.004109554,127.729673603,153.907896472,0.745442381504,0.797222084457,0.852598494151
0.03402,106.004109554,127.729673603,153.907896472,0.852598494151,0.911821443987,0.975158121225
0.03008,106.004109554,127.729673603,153.907896472,0.975158121225,1.0428942724,1.11533549251
0.02727,106.004109554,127.729673603,153.907896472,1.11533549251,1.19280860369,1.27566312969
0.02465,106.004109554,127.729673603,153.907896472,1.27566312969,1.36427287279,1.45903760022
0.02156,106.004109554,127.729673603,153.907896472,1.45903760022,1.56038484773,1.6687718484
0.02034,106.004109554,127.729673603,153.907896472,1.6687718484,1.78468759555,1.90865504878
0.01778,106.004109554,127.729673603,153.907896472,1.90865504878,2.04123349336,2.18302106349
0.01643,106.004109554,127.729673603,153.907896472,2.18302106349,2.33465744078,2.49682674022
0.0151,106.004109554,127.729673603,153.907896472,2.49682674022,2.6702605966,2.85574146532
0.01393,106.004109554,127.729673603,153.907896472,2.85574146532,3.05410615246,3.26624959008
0.00705,106.004109554,127.729673603,153.907896472,3.26624959008,3.49312887377,3.7357675806
0.00501,106.004109554,127.729673603,153.907896472,3.7357675806,3.99526038705,4.27277800772
0.00345,106.004109554,127.729673603,153.907896472,4.27277800772,4.56957247704,4.88698279789
0.00339,106.004109554,127.729673603,153.907896472,4.88698279789,5.22644098258,5.58947851344
0.00282,106.004109554,127.729673603,153.907896472,5.58947851344,5.9777332522,6.39295682925
0.00253,106.004109554,127.729673603,153.907896472,6.39295682925,6.83702254623,7.31193382753
0.00203,106.004109554,127.729673603,153.907896472,7.31193382753,7.81983325879,8.36301225335
0.00217,106.004109554,127.729673603,153.907896472,8.36301225335,8.94392139001,9.565181469
0.00109,106.004109554,127.729673603,153.907896472,9.565181469,10.2295953358,10.9401605263
0.00057,106.004109554,127.729673603,153.907896472,10.9401605263,11.7000827904,12.5127905549
0.00222,106.004109554,127.729673603,153.907896472,12.5127905549,13.3819503909,14.3114835558
0.06744,153.907896472,185.451351501,223.459644123,0.498221699096,0.53282903056,0.569840246466
0.06213,153.907896472,185.451351501,223.459644123,0.569840246466,0.60942232474,0.651753841878
0.05613,153.907896472,185.451351501,223.459644123,0.651753841878,0.697025778608,0.745442381504
0.05066,153.907896472,185.451351501,223.459644123,0.745442381504,0.797222084457,0.852598494151
0.04675,153.907896472,185.451351501,223.459644123,0.852598494151,0.911821443987,0.975158121225
0.04116,153.907896472,185.451351501,223.459644123,0.975158121225,1.0428942724,1.11533549251
0.03904,153.907896472,185.451351501,223.459644123,1.11533549251,1.19280860369,1.27566312969
0.03629,153.907896472,185.451351501,223.459644123,1.27566312969,1.36427287279,1.45903760022
0.03336,153.907896472,185.451351501,223.459644123,1.45903760022,1.56038484773,1.6687718484
0.02861,153.907896472,185.451351501,223.459644123,1.6687718484,1.78468759555,1.90865504878
0.02666,153.907896472,185.451351501,223.459644123,1.90865504878,2.04123349336,2.18302106349
0.02456,153.907896472,185.451351501,223.459644123,2.18302106349,2.33465744078,2.49682674022
0.02277,153.907896472,185.451351501,223.459644123,2.49682674022,2.6702605966,2.85574146532
0.02106,153.907896472,185.451351501,223.459644123,2.85574146532,3.05410615246,3.26624959008
0.01109,153.907896472,185.451351501,223.459644123,3.26624959008,3.49312887377,3.7357675806
0.00759,153.907896472,185.451351501,223.459644123,3.7357675806,3.99526038705,4.27277800772
0.00732,153.907896472,185.451351501,223.459644123,4.27277800772,4.56957247704,4.88698279789
0.00605,153.907896472,185.451351501,223.459644123,4.88698279789,5.22644098258,5.58947851344
0.00547,153.907896472,185.451351501,223.459644123,5.58947851344,5.9777332522,6.39295682925
0.00439,153.907896472,185.451351501,223.459644123,6.39295682925,6.83702254623,7.31193382753
0.00399,153.907896472,185.451351501,223.459644123,7.31193382753,7.81983325879,8.36301225335
0.00337,153.907896472,185.451351501,223.459644123,8.36301225335,8.94392139001,9.565181469
0.00173,153.907896472,185.451351501,223.459644123,9.565181469,10.2295953358,10.9401605263
0.00091,153.907896472,185.451351501,223.459644123,10.9401605263,11.7000827904,12.5127905549
0.00404,153.907896472,185.451351501,223.459644123,12.5127905549,13.3819503909,14.3114835558
0.07505,223.459644123,269.257744135,324.44217416,0.498221699096,0.53282903056,0.569840246466
0.06892,223.459644123,269.257744135,324.44217416,0.569840246466,0.60942232474,0.651753841878
0.06018,223.459644123,269.257744135,324.44217416,0.651753841878,0.697025778608,0.745442381504
0.05659,223.459644123,269.257744135,324.44217416,0.745442381504,0.797222084457,0.852598494151
0.05304,223.459644123,269.257744135,324.44217416,0.852598494151,0.911821443987,0.975158121225
0.04896,223.459644123,269.257744135,324.44217416,0.975158121225,1.0428942724,1.11533549251
0.04333,223.459644123,269.257744135,324.44217416,1.11533549251,1.19280860369,1.27566312969
0.04046,223.459644123,269.257744135,324.44217416,1.27566312969,1.36427287279,1.45903760022
0.03659,223.459644123,269.257744135,324.44217416,1.45903760022,1.56038484773,1.6687718484
0.03375,223.459644123,269.257744135,324.44217416,1.6687718484,1.78468759555,1.90865504878
0.03098,223.459644123,269.257744135,324.44217416,1.90865504878,2.04123349336,2.18302106349
0.02779,223.459644123,269.257744135,324.44217416,2.18302106349,2.33465744078,2.49682674022
0.02607,223.459644123,269.257744135,324.44217416,2.49682674022,2.6702605966,2.85574146532
0.02317,223.459644123,269.257744135,324.44217416,2.85574146532,3.05410615246,3.26624959008
0.01455,223.459644123,269.257744135,324.44217416,3.26624959008,3.49312887377,3.7357675806
0.00969,223.459644123,269.257744135,324.44217416,3.7357675806,3.99526038705,4.27277800772
0.0091,223.459644123,269.257744135,324.44217416,4.27277800772,4.56957247704,4.88698279789
0.00842,223.459644123,269.257744135,324.44217416,4.88698279789,5.22644098258,5.58947851344
0.00788,223.459644123,269.257744135,324.44217416,5.58947851344,5.9777332522,6.39295682925
0.00636,223.459644123,269.257744135,324.44217416,6.39295682925,6.83702254623,7.31193382753
0.0055,223.459644123,269.257744135,324.44217416,7.31193382753,7.81983325879,8.36301225335
0.00534,223.459644123,269.257744135,324.44217416,8.36301225335,8.94392139001,9.565181469
0.00277,223.459644123,269.257744135,324.44217416,9.565181469,10.2295953358,10.9401605263
0.00166,223.459644123,269.257744135,324.44217416,10.9401605263,11.7000827904,12.5127905549
0.00739,223.459644123,269.257744135,324.44217416,12.5127905549,13.3819503909,14.3114835558
0.08504,324.44217416,390.936664466,471.059214233,0.498221699096,0.53282903056,0.569840246466
0.07813,324.44217416,390.936664466,471.059214233,0.569840246466,0.60942232474,0.651753841878
0.07057,324.44217416,390.936664466,471.059214233,0.651753841878,0.697025778608,0.745442381504
0.06593,324.44217416,390.936664466,471.059214233,0.745442381504,0.797222084457,0.852598494151
0.05993,324.44217416,390.936664466,471.059214233,0.852598494151,0.911821443987,0.975158121225
0.05517,324.44217416,390.936664466,471.059214233,0.975158121225,1.0428942724,1.11533549251
0.04945,324.44217416,390.936664466,471.059214233,1.11533549251,1.19280860369,1.27566312969
0.04466,324.44217416,390.936664466,471.059214233,1.27566312969,1.36427287279,1.45903760022
0.0408,324.44217416,390.936664466,471.059214233,1.45903760022,1.56038484773,1.6687718484
0.03783,324.44217416,390.936664466,471.059214233,1.6687718484,1.78468759555,1.90865504878
0.03534,324.44217416,390.936664466,471.059214233,1.90865504878,2.04123349336,2.18302106349
0.03193,324.44217416,390.936664466,471.059214233,2.18302106349,2.33465744078,2.49682674022
0.02798,324.44217416,390.936664466,471.059214233,2.49682674022,2.6702605966,2.85574146532
0.02628,324.44217416,390.936664466,471.059214233,2.85574146532,3.05410615246,3.26624959008
0.01794,324.44217416,390.936664466,471.059214233,3.26624959008,3.49312887377,3.7357675806
0.01293,324.44217416,390.936664466,471.059214233,3.7357675806,3.99526038705,4.27277800772
0.01226,324.44217416,390.936664466,471.059214233,4.27277800772,4.56957247704,4.88698279789
0.01055,324.44217416,390.936664466,471.059214233,4.88698279789,5.22644098258,5.58947851344
0.0096,324.44217416,390.936664466,471.059214233,5.58947851344,5.9777332522,6.39295682925
0.0089,324.44217416,390.936664466,471.059214233,6.39295682925,6.83702254623,7.31193382753
0.00789,324.44217416,390.936664466,471.059214233,7.31193382753,7.81983325879,8.36301225335
0.00675,324.44217416,390.936664466,471.059214233,8.36301225335,8.94392139001,9.565181469
0.00342,324.44217416,390.936664466,471.059214233,9.565181469,10.2295953358,10.9401605263
0.00196,324.44217416,390.936664466,471.059214233,10.9401605263,11.7000827904,12.5127905549
0.01069,324.44217416,390.936664466,471.059214233,12.5127905549,13.3819503909,14.3114835558
0.09828,471.059214233,567.60289705,683.933227511,0.498221699096,0.53282903056,0.569840246466
0.08612,471.059214233,567.60289705,683.933227511,0.569840246466,0.60942232474,0.651753841878
0.07885,471.059214233,567.60289705,683.933227511,0.651753841878,0.697025778608,0.745442381504
0.07217,471.059214233,567.60289705,683.933227511,0.745442381504,0.797222084457,0.852598494151
