Occ, P_min, P_mid, P_max, R_min, R_mid, R_max 
0.00111,16.4297782155,19.7970646391,23.8544771076,3.3979724133,3.62253916084,3.86194717781
0.00089,16.4297782155,19.7970646391,23.8544771076,3.86194717781,4.11717730077,4.38927518828
0.00078,16.4297782155,19.7970646391,23.8544771076,4.38927518828,4.67935560484,4.988606988
0.00061,16.4297782155,19.7970646391,23.8544771076,4.988606988,5.31829631733,5.66977430514
0.00042,16.4297782155,19.7970646391,23.8544771076,5.66977430514,6.04448093018,6.44395133722
0.00051,16.4297782155,19.7970646391,23.8544771076,6.44395133722,6.86982212635,7.32383805805
0.00042,16.4297782155,19.7970646391,23.8544771076,7.32383805805,7.80785920129,8.32386855417
0.00035,16.4297782155,19.7970646391,23.8544771076,8.32386855417,8.87398016803,9.46044780863
0.00013,16.4297782155,19.7970646391,23.8544771076,9.46044780863,10.0856741896,10.7522208163
0.0,16.4297782155,19.7970646391,23.8544771076,10.7522208163,11.4628184798,12.2203784451
0.00965,23.8544771076,28.7434570957,34.6344345378,0.498221699096,0.531148401526,0.566251178854
0.00913,23.8544771076,28.7434570957,34.6344345378,0.566251178854,0.603673844509,0.643569716325
0.00909,23.8544771076,28.7434570957,34.6344345378,0.643569716325,0.686102244677,0.731445682124
0.0084,23.8544771076,28.7434570957,34.6344345378,0.731445682124,0.779785797303,0.831320636018
0.00854,23.8544771076,28.7434570957,34.6344345378,0.831320636018,0.886261332612,0.94483297497
0.00845,23.8544771076,28.7434570957,34.6344345378,0.94483297497,1.00727552669,1.07384481019
0.0084,23.8544771076,28.7434570957,34.6344345378,1.07384481019,1.1448135548,1.2204725141
0.0074,23.8544771076,28.7434570957,34.6344345378,1.2204725141,1.30113165715,1.38712143836
0.0076,23.8544771076,28.7434570957,34.6344345378,1.38712143836,1.47879415136,1.57652537236
0.00717,23.8544771076,28.7434570957,34.6344345378,1.57652537236,1.68071549877,1.79179138968
0.00701,23.8544771076,28.7434570957,34.6344345378,1.79179138968,1.91020811463,2.03645081799
0.00674,23.8544771076,28.7434570957,34.6344345378,2.03645081799,2.1710367066,2.31451716868
0.00694,23.8544771076,28.7434570957,34.6344345378,2.31451716868,2.46748003285,2.63055197641
0.00612,23.8544771076,28.7434570957,34.6344345378,2.63055197641,2.8044010928,2.98973962873
0.00573,23.8544771076,28.7434570957,34.6344345378,2.98973962873,3.18732690218,3.3979724133
