Occ, P_min, P_mid, P_max, R_min, R_mid, R_max 
8e-05,5.36805677131,6.46824111037,7.79390845595,9.565181469,10.2295953358,10.9401605263
9e-05,5.36805677131,6.46824111037,7.79390845595,10.9401605263,11.7000827904,12.5127905549
0.00046,5.36805677131,6.46824111037,7.79390845595,12.5127905549,13.3819503909,14.3114835558
0.00281,7.79390845595,9.39127159659,11.3160146414,0.498221699096,0.53282903056,0.569840246466
0.00279,7.79390845595,9.39127159659,11.3160146414,0.569840246466,0.60942232474,0.651753841878
0.00264,7.79390845595,9.39127159659,11.3160146414,0.651753841878,0.697025778608,0.745442381504
0.0031,7.79390845595,9.39127159659,11.3160146414,0.745442381504,0.797222084457,0.852598494151
0.00311,7.79390845595,9.39127159659,11.3160146414,0.852598494151,0.911821443987,0.975158121225
0.00306,7.79390845595,9.39127159659,11.3160146414,0.975158121225,1.0428942724,1.11533549251
0.00328,7.79390845595,9.39127159659,11.3160146414,1.11533549251,1.19280860369,1.27566312969
0.00346,7.79390845595,9.39127159659,11.3160146414,1.27566312969,1.36427287279,1.45903760022
0.00343,7.79390845595,9.39127159659,11.3160146414,1.45903760022,1.56038484773,1.6687718484
0.00376,7.79390845595,9.39127159659,11.3160146414,1.6687718484,1.78468759555,1.90865504878
0.00384,7.79390845595,9.39127159659,11.3160146414,1.90865504878,2.04123349336,2.18302106349
0.00371,7.79390845595,9.39127159659,11.3160146414,2.18302106349,2.33465744078,2.49682674022
0.00385,7.79390845595,9.39127159659,11.3160146414,2.49682674022,2.6702605966,2.85574146532
0.00455,7.79390845595,9.39127159659,11.3160146414,2.85574146532,3.05410615246,3.26624959008
0.00183,7.79390845595,9.39127159659,11.3160146414,3.26624959008,3.49312887377,3.7357675806
0.00045,7.79390845595,9.39127159659,11.3160146414,3.7357675806,3.99526038705,4.27277800772
0.00038,7.79390845595,9.39127159659,11.3160146414,4.27277800772,4.56957247704,4.88698279789
0.00039,7.79390845595,9.39127159659,11.3160146414,4.88698279789,5.22644098258,5.58947851344
0.0003,7.79390845595,9.39127159659,11.3160146414,5.58947851344,5.9777332522,6.39295682925
0.0003,7.79390845595,9.39127159659,11.3160146414,6.39295682925,6.83702254623,7.31193382753
0.00029,7.79390845595,9.39127159659,11.3160146414,7.31193382753,7.81983325879,8.36301225335
0.0001,7.79390845595,9.39127159659,11.3160146414,8.36301225335,8.94392139001,9.565181469
7e-05,7.79390845595,9.39127159659,11.3160146414,9.565181469,10.2295953358,10.9401605263
0.00015,7.79390845595,9.39127159659,11.3160146414,10.9401605263,11.7000827904,12.5127905549
0.00076,7.79390845595,9.39127159659,11.3160146414,12.5127905549,13.3819503909,14.3114835558
0.00285,11.3160146414,13.6352341689,16.4297782155,0.498221699096,0.53282903056,0.569840246466
0.0028,11.3160146414,13.6352341689,16.4297782155,0.569840246466,0.60942232474,0.651753841878
0.00312,11.3160146414,13.6352341689,16.4297782155,0.651753841878,0.697025778608,0.745442381504
0.00284,11.3160146414,13.6352341689,16.4297782155,0.745442381504,0.797222084457,0.852598494151
0.00335,11.3160146414,13.6352341689,16.4297782155,0.852598494151,0.911821443987,0.975158121225
0.00341,11.3160146414,13.6352341689,16.4297782155,0.975158121225,1.0428942724,1.11533549251
0.00392,11.3160146414,13.6352341689,16.4297782155,1.11533549251,1.19280860369,1.27566312969
0.00373,11.3160146414,13.6352341689,16.4297782155,1.27566312969,1.36427287279,1.45903760022
0.00395,11.3160146414,13.6352341689,16.4297782155,1.45903760022,1.56038484773,1.6687718484
0.00381,11.3160146414,13.6352341689,16.4297782155,1.6687718484,1.78468759555,1.90865504878
0.00402,11.3160146414,13.6352341689,16.4297782155,1.90865504878,2.04123349336,2.18302106349
0.00413,11.3160146414,13.6352341689,16.4297782155,2.18302106349,2.33465744078,2.49682674022
0.00419,11.3160146414,13.6352341689,16.4297782155,2.49682674022,2.6702605966,2.85574146532
0.00414,11.3160146414,13.6352341689,16.4297782155,2.85574146532,3.05410615246,3.26624959008
0.00219,11.3160146414,13.6352341689,16.4297782155,3.26624959008,3.49312887377,3.7357675806
0.00071,11.3160146414,13.6352341689,16.4297782155,3.7357675806,3.99526038705,4.27277800772
0.0006,11.3160146414,13.6352341689,16.4297782155,4.27277800772,4.56957247704,4.88698279789
0.00047,11.3160146414,13.6352341689,16.4297782155,4.88698279789,5.22644098258,5.58947851344
0.00036,11.3160146414,13.6352341689,16.4297782155,5.58947851344,5.9777332522,6.39295682925
0.00028,11.3160146414,13.6352341689,16.4297782155,6.39295682925,6.83702254623,7.31193382753
0.0003,11.3160146414,13.6352341689,16.4297782155,7.31193382753,7.81983325879,8.36301225335
0.00015,11.3160146414,13.6352341689,16.4297782155,8.36301225335,8.94392139001,9.565181469
0.00015,11.3160146414,13.6352341689,16.4297782155,9.565181469,10.2295953358,10.9401605263
0.0001,11.3160146414,13.6352341689,16.4297782155,10.9401605263,11.7000827904,12.5127905549
0.00079,11.3160146414,13.6352341689,16.4297782155,12.5127905549,13.3819503909,14.3114835558
0.00324,16.4297782155,19.7970646391,23.8544771076,0.498221699096,0.53282903056,0.569840246466
0.00303,16.4297782155,19.7970646391,23.8544771076,0.569840246466,0.60942232474,0.651753841878
