2.002000000000000168e-01 1.305906739999999899e-02
2.006004000000000120e-01 1.786482375000000150e-02
2.010016008000000132e-01 1.374679125000000113e-02
2.014036040016000118e-01 1.929992250000000034e-02
2.018064112096032425e-01 1.886105700000000052e-02
2.022100240320224285e-01 2.062913250000000115e-02
2.026144440800864976e-01 2.175152375000000138e-02
2.030196729682466894e-01 2.125310999999999867e-02
2.034257123141831602e-01 2.065370000000000053e-02
2.038325637388115341e-01 2.000124699999999978e-02
2.042402288662891752e-01 1.937673125000000107e-02
2.046487093240217381e-01 1.884500500000000148e-02
2.050580067426697739e-01 1.842351500000000142e-02
2.054681227561551138e-01 1.833833999999999811e-02
2.058790590016674471e-01 1.826088500000000100e-02
2.062908171196707885e-01 1.810369249999999736e-02
2.067033987539101392e-01 1.793246250000000291e-02
2.071168055514179263e-01 1.778789750000000017e-02
2.075310391625207751e-01 1.767627875000000320e-02
2.079461012408458098e-01 1.753602400000000075e-02
2.083619934433275089e-01 1.739094249999999925e-02
2.087787174302141446e-01 1.726153750000000014e-02
2.091962748650745829e-01 1.712968624999999800e-02
2.096146674148047229e-01 1.697531499999999777e-02
2.100338967496343523e-01 1.678271999999999750e-02
2.104539645431336148e-01 1.665133750000000190e-02
2.108748724722198931e-01 1.654215374999999655e-02
2.112966222171643316e-01 1.639521624999999705e-02
2.117192154615986643e-01 1.622177124999999928e-02
2.121426538925218486e-01 1.597429599999999894e-02
2.125669392003068925e-01 1.571153874999999672e-02
2.129920730787074890e-01 1.548228750000000056e-02
2.134180572248648988e-01 1.526172624999999963e-02
2.138448933393146401e-01 1.504371499999999917e-02
2.142725831259932878e-01 1.474008499999999999e-02
2.147011282922452469e-01 1.441587374999999879e-02
2.151305305488297459e-01 1.415716500000000107e-02
2.155607916099274157e-01 1.394619249999999935e-02
2.159919131931472558e-01 1.371237500000000060e-02
2.164238970195335454e-01 1.343803000000000011e-02
2.168567448135726161e-01 1.317036125000000009e-02
2.172904583031997627e-01 1.291983625000000038e-02
2.177250392198061546e-01 1.268017624999999947e-02
2.181604892982457744e-01 1.241508900000000068e-02
2.185968102768422461e-01 1.214331999999999911e-02
2.190340038973959125e-01 1.186222999999999965e-02
2.194720719051907187e-01 1.156621124999999972e-02
2.199110160490010957e-01 1.127879499999999945e-02
2.203508380810991207e-01 1.097380899999999930e-02
2.207915397572613181e-01 1.068196375000000052e-02
2.212331228367758196e-01 1.039521374999999997e-02
2.216755890824493869e-01 1.009434137499999953e-02
2.221189402606142949e-01 9.808489874999999636e-03
2.225631781411355203e-01 9.508732199999999843e-03
2.230083044974177642e-01 9.222829625000001502e-03
2.234543211064126123e-01 8.979125000000000995e-03
2.239012297486254466e-01 8.717490375000001152e-03
2.243490322081226895e-01 8.462157749999999271e-03
2.247977302725389648e-01 8.187977199999999997e-03
2.252473257330840362e-01 7.929124249999999069e-03
2.256978203845501907e-01 7.710996999999999817e-03
2.261492160253192885e-01 7.490678625000000285e-03
2.266015144573699513e-01 7.259355624999999992e-03
2.270547174862846962e-01 7.010476200000000796e-03
2.275088269212572623e-01 6.770532375000000783e-03
2.279638445750997722e-01 6.566048249999999545e-03
2.284197722642499762e-01 6.361660249999999753e-03
2.288766118087784962e-01 6.148022375000000185e-03
2.293343650323960425e-01 5.915019100000000127e-03
2.297930337624608521e-01 5.697916875000000325e-03
2.302526198299857663e-01 5.423927874999998934e-03
2.307131250696457525e-01 5.318724249999999369e-03
2.311745513197850377e-01 5.137314999999999937e-03
2.316369004224245742e-01 4.986539899999999775e-03
2.321001742232694509e-01 4.833530875000000351e-03
2.325643745717159705e-01 4.680538249999999581e-03
2.330295033208594213e-01 4.524786125000000193e-03
