,beta,pPhi_000C_730NM,pPhi_001C_730NM,pPhi_003C_730NM,pPhi_010C_730NM,pPhi_030C_730NM,pPhi_100C_730NM,pPhi_300C_730NM,pPhi_600C_730NM
64,116.36363636363637,0.03097542483620192,0.0840066208547721,0.07704376178283583,0.06653285558839121,0.06751854353559926,0.07106131286210036,0.061252093639396904,0.04772144861051071
65,118.18181818181817,0.029241691405882862,0.07888918507476075,0.07235956534235995,0.06179794681990353,0.06252084904046892,0.06565142440091216,0.05676183724595202,0.04457572313275284
66,120.00000000000001,0.027556132861717063,0.0739933347270055,0.0679310985030419,0.05733663690769677,0.05781230208578675,0.06055643306836206,0.052525015160410846,0.04159274892864535
67,121.81818181818183,0.025919200693052848,0.06931286344891789,0.06375267101785488,0.053145728928211206,0.053389314200048714,0.05577195474946391,0.048539109141395705,0.03877204268648105
68,123.63636363636364,0.024331210137868584,0.06483984869333038,0.059815524009558294,0.04922102770402536,0.04924702251530129,0.05129204740229858,0.04480029969309564,0.03611276044736002
69,125.45454545454545,0.02279244237130013,0.060565938866930805,0.05611013144335834,0.04555808849425244,0.045380245564478686,0.047110379503213826,0.041304442006091506,0.033613968090584236
70,127.2727272727273,0.02130317856848336,0.05648278237640689,0.052626967284461146,0.042152466558005586,0.04178380188051508,0.04322061952855736,0.03804739127096412,0.03127473149545564
71,129.0909090909091,0.019863699904554236,0.05258202762844664,0.049356505498073015,0.0389997171543981,0.038452509996344864,0.03961643595467709,0.03502500267829448,0.029094116541276326
72,130.9090909090909,0.018474284226949723,0.0488553341307848,0.04628911461779359,0.03609531082451104,0.03538113400125869,0.036291449623621054,0.03223307119592816,0.027071113033487935
73,132.72727272727272,0.017135132846032748,0.045294616715238566,0.04341273825027554,0.033432769594688175,0.032563185780748564,0.033238185788546086,0.02966600666880122,0.025202961078746512
74,134.54545454545456,0.0158463705350921,0.04189204553770737,0.04071289507522411,0.031003666976535848,0.029990925016507575,0.030448074113717583,0.027316833818940053,0.023485151084922305
75,136.36363636363637,0.014608118739717759,0.038639801855137795,0.03817499834073832,0.02879949176362842,0.02765655694658547,0.02791249662910142,0.02517851714563595,0.021913097386025385
76,138.1818181818182,0.013420498905499645,0.03553006692447633,0.03578446129491712,0.0268117327495402,0.0255522868090319,0.02562283536466342,0.023244021148180093,0.020482214316065762
77,140.0,0.01228363247802769,0.03255502200266948,0.03352669718585943,0.025031878727845465,0.023670319841896558,0.023570472350369395,0.021506310325863715,0.01918791620905347
78,141.81818181818184,0.011197603199293662,0.029707640577853283,0.031386101504631225,0.023452365579876507,0.02200338007210028,0.02174709859224387,0.019958958481633912,0.018026480176099507
79,143.63636363636365,0.01016234399689674,0.0269840650629221,0.02934299871416683,0.022069417537997568,0.020546266682048613,0.0201456410005465,0.018597976633061397,0.016997634436718877
80,145.45454545454547,0.009177750094837893,0.024381230101959733,0.027376695520367537,0.02088020592233078,0.019294297643018217,0.01875933546159555,0.01741998510137274,0.016101969987527512
81,147.27272727272728,0.008243716717118115,0.021896070339050038,0.025466498629134672,0.01988190205299835,0.018242790926285793,0.017581417861709372,0.016421604207794514,0.015340077825141385
82,149.0909090909091,0.007360139087738391,0.019525520418276838,0.023591714746369535,0.019071677250122442,0.017387064503128012,0.016605124087206265,0.015599454273553295,0.014712548946176435
83,150.9090909090909,0.006526911598967842,0.017266735876913922,0.021732051907580617,0.018445689850841274,0.01672189416272027,0.01582333531351428,0.014949506218930824,0.014219042343405356
84,152.72727272727272,0.005743909513242663,0.01512195279560352,0.01987644872924078,0.01797679958366196,0.016229585505908473,0.015220774365584878,0.014452794742477388,0.013837780921205717
85,154.54545454545456,0.00501098896316611,0.013098487798356335,0.01802307440878727,0.017614567568460516,0.01587997394520901,0.014774005717892929,0.014075418321011848,0.01352555149555994
86,156.36363636363637,0.004328005249609601,0.011203878402373064,0.01617049947326456,0.01730754194212902,0.01564235271103702,0.014459239134023052,0.013782826030408233,0.013238208878607214
87,158.1818181818182,0.003694813673444523,0.00944566212485433,0.014317294449717051,0.01700427084155951,0.015486015033807593,0.014252684377559836,0.013540466946540547,0.012931607882486696
88,160.0,0.0031112695355422766,0.00783137648300079,0.012462029865189177,0.01665330240364405,0.015380254143935863,0.014130551212087887,0.013313790145282807,0.012561603319337566
89,161.81818181818184,0.0025772826405091693,0.006367259756382863,0.010609655466758919,0.016206996208282465,0.015287773764085863,0.014060368211031132,0.013066761880583462,0.012090300024959193
90,163.63636363636365,0.002092980807891199,0.005054353274050234,0.00879063788163874,0.015632957607405653,0.01514491958591735,0.01397493918717089,0.01275741711868871,0.011504802929791851
91,165.45454545454547,0.0016585463609692578,0.003892399127422317,0.0070418229570746275,0.014902603395952245,0.014881447793338987,0.013798386763127777,0.012342308003919162,0.010798466987935991
92,167.27272727272728,0.0012741616230242461,0.0028811394079185475,0.005400056540312589,0.01398735036886091,0.014427114570259459,0.01345483356152244,0.011777986680595445,0.009964647153492089
93,169.0909090909091,0.0009400089173370624,0.0020203162069583644,0.00390218447859863,0.012858615321070287,0.013711676100587432,0.012868402204975529,0.01102100529303818,0.008996698380560612
94,170.9090909090909,0.0006562705671886073,0.0013096716159612018,0.002585052619178761,0.01148781504751904,0.012664888568231584,0.011963215316107665,0.01002791598556798,0.007887975623242019
95,172.72727272727272,0.0004231288958597804,0.0007489477263464987,0.0014855068092989863,0.009846366343145816,0.011216508157100596,0.0106633955175395,0.008755270902505479,0.006631833835636789
96,174.54545454545456,0.00024076622663147913,0.0003378866295336858,0.0006403928962053047,0.00790568600288923,0.009296291051103092,0.008893065431891634,0.0071596221881712685,0.00522162797184536
97,176.36363636363637,0.00010936488278460895,7.623041694221252e-05,8.655672714375054e-05,0.0056371908216880035,0.006833993434147824,0.006576347681784768,0.005197521986886019,0.003650712985968241
98,178.1818181818182,2.910718760006649e-05,-3.627882000849159e-05,-0.0001391558506396835,0.003012297594480753,0.00375937149014343,0.003637364889839508,0.002825522442970328,0.001912443832105883
99,180.0,1.7546435875153884e-07,1.0101010101010106e-07,1.0101010101010106e-07,2.4231162061338476e-06,2.1814029985862726e-06,2.396786764985989e-07,1.757007448202036e-07,1.7546435875153884e-07
